-9.42478 1
-9.32478 6.35874
-9.22478 10.8605
-9.12478 14.5874
-9.02478 17.616
-8.92478 20.0176
-8.82478 21.8584
-8.72478 23.1997
-8.62478 24.0987
-8.52478 24.6079
-8.42478 24.7759
-8.32478 24.6477
-8.22478 24.2644
-8.12478 23.6639
-8.02478 22.8808
-7.92478 21.9467
-7.82478 20.8904
-7.72478 19.7381
-7.62478 18.5135
-7.52478 17.2378
-7.42478 15.9302
-7.32478 14.6077
-7.22478 13.2856
-7.12478 11.9773
-7.02478 10.6946
-6.92478 9.44757
-6.82478 8.24515
-6.72478 7.09481
-6.62478 6.00282
-6.52478 4.97433
-6.42478 4.01348
-6.32478 3.12344
-6.22478 2.30653
-6.12478 1.56429
-6.02478 0.897521
-5.92478 0.306391
-5.82478 -0.209522
-5.72478 -0.651168
-5.62478 -1.01996
-5.52478 -1.31775
-5.42478 -1.54672
-5.32478 -1.70942
-5.22478 -1.80864
-5.12478 -1.84744
-5.02478 -1.82906
-4.92478 -1.75693
-4.82478 -1.63459
-4.72478 -1.46572
-4.62478 -1.25405
-4.52478 -1.00338
-4.42478 -0.717532
-4.32478 -0.400342
-4.22478 -0.0556364
-4.12478 0.312789
-4.02478 0.701183
-3.92478 1.10585
-3.82478 1.52318
-3.72478 1.94963
-3.62478 2.38176
-3.52478 2.81625
-3.42478 3.24989
-3.32478 3.67957
-3.22478 4.10234
-3.12478 4.51539
-3.02478 4.91602
-2.92478 5.3017
-2.82478 5.67007
-2.72478 6.01889
-2.62478 6.3461
-2.52478 6.64981
-2.42478 6.92827
-2.32478 7.17993
-2.22478 7.40337
-2.12478 7.59738
-2.02478 7.7609
-1.92478 7.89305
-1.82478 7.99311
-1.72478 8.06056
-1.62478 8.09504
-1.52478 8.09636
-1.42478 8.06452
-1.32478 7.99968
-1.22478 7.9022
-1.12478 7.77258
-1.02478 7.61153
-0.924778 7.41992
-0.824778 7.19877
-0.724778 6.94932
-0.624778 6.67293
-0.524778 6.37117
-0.424778 6.04577
-0.324778 5.69859
-0.224778 5.3317
-0.124778 4.94731
-0.024778 4.54778
0.075222 4.13563
0.175222 3.71353
0.275222 3.28429
0.375222 2.85086
0.475222 2.41632
0.575222 1.98388
0.675222 1.55685
0.775222 1.13867
0.875222 0.73286
0.975222 0.343035
1.07522 -0.0271171
1.17522 -0.373851
1.27522 -0.693371
1.37522 -0.981856
1.47522 -1.23547
1.57522 -1.45038
1.67522 -1.6228
1.77522 -1.74898
1.87522 -1.82524
1.97522 -1.84803
2.07522 -1.8139
2.17522 -1.71961
2.27522 -1.56207
2.37522 -1.33847
2.47522 -1.04625
2.57522 -0.683184
2.67522 -0.247398
2.77522 0.262561
2.87522 0.847678
2.97522 1.50842
3.07522 2.24468
3.17522 3.05568
3.27522 3.93997
3.37522 4.89529
3.47522 5.91853
3.57522 7.00564
3.67522 8.15155
3.77522 9.35008
3.87522 10.5938
3.97522 11.8741
4.07522 13.1808
4.17522 14.5022
4.27522 15.8252
4.37522 17.1346
4.47522 18.4135
4.57522 19.643
4.67522 20.8018
4.77522 21.8667
4.87522 22.8115
4.97522 23.6078
5.07522 24.2241
5.17522 24.626
5.27522 24.776
5.37522 24.6331
5.47522 24.1528
5.57522 23.2868
5.67522 21.9827
5.77522 20.1839
5.87522 17.8294
5.97522 14.8532
6.07522 11.1846
6.17522 6.74751
6.28319 1
