-9.42478 1
-9.22478 1.81486
-9.02478 3.21638
-8.82478 5.44081
-8.62478 8.60263
-8.42478 12.4836
-8.22478 16.3809
-8.02478 19.2276
-7.82478 20.0599
-7.62478 18.5699
-7.42478 15.3006
-7.22478 11.3078
-7.02478 7.58665
-6.82478 4.69503
-6.62478 2.73181
-6.42478 1.52708
-6.22478 0.839354
-6.02478 0.464579
-5.82478 0.265123
-5.62478 0.159522
-5.42478 0.10327
-5.22478 0.0731877
-5.02478 0.057567
-4.82478 0.0507384
-4.62478 0.0503632
-4.42478 0.0563162
-4.22478 0.0706255
-4.02478 0.0984414
-3.82478 0.150499
-3.62478 0.248129
-3.42478 0.432468
-3.22478 0.779371
-3.02478 1.41857
-2.82478 2.54626
-2.62478 4.40324
-2.42478 7.17756
-2.22478 10.8158
-2.02478 14.8222
-1.82478 18.2426
-1.62478 19.998
-1.42478 19.4544
-1.22478 16.8137
-1.02478 12.985
-0.824778 9.05386
-0.624778 5.78201
-0.424778 3.44304
-0.224778 1.95164
-0.024778 1.07716
0.175222 0.592751
0.375222 0.333058
0.575222 0.195526
0.775222 0.122502
0.975222 0.0834524
1.17522 0.062767
1.37522 0.0527175
1.57522 0.0497885
1.77522 0.0529963
1.97522 0.0634194
2.17522 0.084713
2.37522 0.124858
2.57522 0.199944
2.77522 0.341404
2.97522 0.608467
3.17522 1.10613
3.37522 2.00277
3.57522 3.52719
3.77522 5.90749
3.97522 9.21772
4.17522 13.164
4.37522 16.9639
4.57522 19.5275
4.77522 19.967
4.97522 18.1192
5.17522 14.649
5.37522 10.6414
5.57522 7.03476
5.77522 4.3025
5.97522 2.48272
6.28319 1
