-9.42478 1
-9.32478 1.406
-9.22478 1.87051
-9.12478 2.45202
-9.02478 3.20902
-8.92478 4.20003
-8.82478 5.47914
-8.72478 7.02996
-8.62478 8.77945
-8.52478 10.653
-8.42478 12.5758
-8.32478 14.4734
-8.22478 16.2605
-8.12478 17.8261
-8.02478 19.0555
-7.92478 19.8337
-7.82478 20.0461
-7.72478 19.5961
-7.62478 18.5484
-7.52478 17.0502
-7.42478 15.2493
-7.32478 13.2937
-7.22478 11.3304
-7.12478 9.46301
-7.02478 7.72723
-6.92478 6.15306
-6.82478 4.77047
-6.72478 3.60941
-6.62478 2.69114
-6.52478 1.99202
-6.42478 1.4741
-6.32478 1.0994
-6.22478 0.829955
-6.12478 0.628447
-6.02478 0.472459
-5.92478 0.354456
-5.82478 0.267545
-5.72478 0.204832
-5.62478 0.159427
-5.52478 0.125529
-5.42478 0.100742
-5.32478 0.0833269
-5.22478 0.0715475
-5.12478 0.0636656
-5.02478 0.0580276
-4.92478 0.0539542
-4.82478 0.0513925
-4.72478 0.0503001
-4.62478 0.0506346
-4.52478 0.0523557
-4.42478 0.0556608
-4.32478 0.0612084
-4.22478 0.0697094
-4.12478 0.0818749
-4.02478 0.098416
-3.92478 0.120335
-3.82478 0.150561
-3.72478 0.192806
-3.62478 0.250785
-3.52478 0.328214
-3.42478 0.429035
-3.32478 0.565197
-3.22478 0.758563
-3.12478 1.03161
-3.02478 1.40683
-2.92478 1.90669
-2.82478 2.55448
-2.72478 3.37667
-2.62478 4.40054
-2.52478 5.65335
-2.42478 7.16238
-2.32478 8.94926
-2.22478 10.9459
-2.12478 13.0126
-2.02478 15.0075
-1.92478 16.7886
-1.82478 18.2143
-1.72478 19.1801
-1.62478 19.6725
-1.52478 19.6913
-1.42478 19.2367
-1.32478 18.3086
-1.22478 16.917
-1.12478 15.159
-1.02478 13.176
-0.924778 11.1098
-0.824778 9.10237
-0.724778 7.29438
-0.624778 5.76377
-0.524778 4.49155
-0.424778 3.45045
-0.324778 2.6132
-0.224778 1.95252
-0.124778 1.44177
-0.024778 1.05745
0.075222 0.777091
0.175222 0.578203
0.275222 0.438309
0.375222 0.335327
0.475222 0.256189
0.575222 0.196797
0.675222 0.153435
0.775222 0.122388
0.875222 0.0999425
0.975222 0.0830227
1.07522 0.0705351
1.17522 0.0617685
1.27522 0.0560118
1.37522 0.0525536
1.47522 0.0507206
1.57522 0.0502731
1.67522 0.0512493
1.77522 0.0536923
1.87522 0.0576449
1.97522 0.0631546
2.07522 0.0708053
2.17522 0.0822149
2.27522 0.0991191
2.37522 0.123254
2.47522 0.156355
2.57522 0.20066
2.67522 0.261725
2.77522 0.346445
2.87522 0.46172
2.97522 0.614449
3.07522 0.811914
3.17522 1.07467
3.27522 1.43965
3.37522 1.9448
3.47522 2.62806
3.57522 3.52737
3.67522 4.66928
3.77522 6.0351
3.87522 7.59497
3.97522 9.31901
4.07522 11.1773
4.17522 13.1361
4.27522 15.0986
4.37522 16.918
4.47522 18.4459
4.57522 19.5342
4.67522 20.0348
4.77522 19.8693
4.87522 19.1288
4.97522 17.9295
5.07522 16.3875
5.17522 14.6191
5.27522 12.7371
5.37522 10.8257
5.47522 8.9547
5.57522 7.19352
5.67522 5.61172
5.77522 4.30284
5.87522 3.31344
5.97522 2.54623
6.07522 1.94676
6.17522 1.46054
6.27522 1.03313
