-9.42478 1
-9.32478 1.34918
-9.22478 1.81486
-9.12478 2.42677
-9.02478 3.21638
-8.92478 4.21343
-8.82478 5.44081
-8.72478 6.90781
-8.62478 8.60263
-8.52478 10.4854
-8.42478 12.4836
-8.32478 14.4924
-8.22478 16.3809
-8.12478 18.0055
-8.02478 19.2276
-7.92478 19.9352
-7.82478 20.0599
-7.72478 19.5895
-7.62478 18.5699
-7.52478 17.097
-7.42478 15.3006
-7.32478 13.3248
-7.22478 11.3078
-7.12478 9.36628
-7.02478 7.58665
-6.92478 6.02198
-6.82478 4.69503
-6.72478 3.60434
-6.62478 2.73181
-6.52478 2.04981
-6.42478 1.52708
-6.32478 1.13286
-6.22478 0.839354
-6.12478 0.622982
-6.02478 0.464579
-5.92478 0.349116
-5.82478 0.265123
-5.72478 0.204026
-5.62478 0.159522
-5.52478 0.127034
-5.42478 0.10327
-5.32478 0.0858777
-5.22478 0.0731877
-5.12478 0.064024
-5.02478 0.057567
-4.92478 0.0532589
-4.82478 0.0507384
-4.72478 0.0497985
-4.62478 0.0503632
-4.52478 0.0524782
-4.42478 0.0563162
-4.32478 0.0621973
-4.22478 0.0706255
-4.12478 0.0823479
-4.02478 0.0984414
-3.92478 0.120438
-3.82478 0.150499
-3.72478 0.191655
-3.62478 0.248129
-3.52478 0.325748
-3.42478 0.432468
-3.32478 0.57898
-3.22478 0.779371
-3.12478 1.05174
-3.02478 1.41857
-2.92478 1.90667
-2.82478 2.54626
-2.72478 3.36878
-2.62478 4.40324
-2.52478 5.67074
-2.42478 7.17756
-2.32478 8.90762
-2.22478 10.8158
-2.12478 12.8239
-2.02478 14.8222
-1.92478 16.6765
-1.82478 18.2426
-1.72478 19.3851
-1.62478 19.998
-1.52478 20.0218
-1.42478 19.4544
-1.32478 18.3507
-1.22478 16.8137
-1.12478 14.977
-1.02478 12.985
-0.924778 10.9733
-0.824778 9.05386
-0.724778 7.30755
-0.624778 5.78201
-0.524778 4.49544
-0.424778 3.44304
-0.324778 2.60464
-0.224778 1.95164
-0.124778 1.45261
-0.024778 1.07716
0.075222 0.798154
0.175222 0.592751
0.275222 0.442515
0.375222 0.333058
0.475222 0.253445
0.575222 0.195526
0.675222 0.153322
0.775222 0.122502
0.875222 0.0999528
0.975222 0.0834524
1.07522 0.0714264
1.17522 0.062767
1.27522 0.0567043
1.37522 0.0527175
1.47522 0.0504734
1.57522 0.0497885
1.67522 0.0506074
1.77522 0.0529963
1.87522 0.057151
1.97522 0.0634194
2.07522 0.0723416
2.17522 0.084713
2.27522 0.101677
2.37522 0.124858
2.47522 0.156545
2.57522 0.199944
2.67522 0.259515
2.77522 0.341404
2.87522 0.453983
2.97522 0.608467
3.07522 0.819578
3.17522 1.10613
3.27522 1.49137
3.37522 2.00277
3.47522 2.67092
3.57522 3.52719
3.67522 4.59967
3.77522 5.90749
3.87522 7.45369
3.97522 9.21772
4.07522 11.149
4.17522 13.164
4.27522 15.1479
4.37522 16.9639
4.47522 18.4677
4.57522 19.5275
4.67522 20.044
4.77522 19.967
4.87522 19.3041
4.97522 18.1192
5.07522 16.5219
5.17522 14.649
5.27522 12.6447
5.37522 10.6414
5.47522 8.74642
5.57522 7.03476
5.67522 5.54885
5.77522 4.3025
5.87522 3.28781
5.97522 2.48272
6.07522 1.85782
6.17522 1.38163
6.28319 1
