0 -1.10433e-14
0.0728319 -0.0718484
0.145664 -0.140627
0.218496 -0.203331
0.291327 -0.257085
0.364159 -0.299203
0.436991 -0.327245
0.509823 -0.339072
0.582655 -0.332887
0.655487 -0.307277
0.728319 -0.261238
0.80115 -0.194203
0.873982 -0.106049
0.946814 0.00289917
1.01965 0.131875
1.09248 0.279688
1.16531 0.444747
1.23814 0.625095
1.31097 0.81845
1.38381 1.02225
1.45664 1.23373
1.52947 1.44994
1.6023 1.66783
1.67513 1.88434
1.74796 2.0964
1.8208 2.30107
1.89363 2.49555
1.96646 2.67726
2.03929 2.84389
2.11212 2.99345
2.18496 3.1243
2.25779 3.23523
2.33062 3.32541
2.40345 3.39449
2.47628 3.44254
2.54911 3.47009
2.62195 3.4781
2.69478 3.46794
2.76761 3.44138
2.84044 3.40052
2.91327 3.34777
2.98611 3.28581
3.05894 3.21749
3.13177 3.14581
3.2046 3.07382
3.27743 3.00462
3.35027 2.9412
3.4231 2.88646
3.49593 2.8431
3.56876 2.8136
3.64159 2.80012
