-9.42478 1
-9.22478 1.81488
-9.02478 3.22582
-8.82478 5.4427
-8.62478 8.61516
-8.42478 12.4846
-8.22478 16.388
-8.02478 19.2433
-7.82478 20.0638
-7.62478 18.5724
-7.42478 15.3183
-7.22478 11.3266
-7.02478 7.59049
-6.82478 4.69756
-6.62478 2.75204
-6.42478 1.55603
-6.22478 0.854177
-6.02478 0.464894
-5.82478 0.27504
-5.62478 0.193371
-5.42478 0.144223
-5.22478 0.0944135
-5.02478 0.0585336
-4.82478 0.0616215
-4.62478 0.0968169
-4.42478 0.125822
-4.22478 0.122559
-4.02478 0.111099
-3.82478 0.153349
-3.62478 0.297736
-3.42478 0.549997
-3.22478 0.916433
-3.02478 1.49954
-2.82478 2.55583
-2.62478 4.42405
-2.42478 7.31582
-2.22478 11.0759
-2.02478 15.0775
-1.82478 18.3635
-1.62478 20.0044
-1.42478 19.4995
-1.22478 17.0052
-1.02478 13.2629
-0.824778 9.26711
-0.624778 5.85701
-0.424778 3.44394
-0.224778 1.98933
-0.024778 1.19144
0.175222 0.730467
0.375222 0.421134
0.575222 0.217308
0.775222 0.123168
0.975222 0.11376
1.17522 0.127721
1.37522 0.115732
1.57522 0.0786144
1.77522 0.0544297
1.97522 0.071666
2.17522 0.117251
2.37522 0.164153
2.57522 0.220395
2.77522 0.340972
2.97522 0.605886
3.17522 1.11345
3.37522 2.03312
3.57522 3.53779
3.77522 5.95636
3.97522 9.23176
4.17522 13.1745
4.37522 16.7134
4.57522 19.6388
4.77522 19.9255
4.97522 17.4043
5.17522 14.3072
5.37522 9.80078
5.57522 5.44104
5.77522 4.97676
5.97522 0.662653
6.28319 -0.830737
